filename,width,height,class,xmin,ymin,xmax,ymax
BikesHelmets621.png,400,365,With Helmet,199,7,258,84
BikesHelmets621.png,400,365,With Helmet,133,40,186,88
BikesHelmets622.png,539,438,Without Helmet,174,55,226,116
BikesHelmets622.png,539,438,Without Helmet,382,74,434,131
BikesHelmets623.png,400,267,With Helmet,191,38,248,108
BikesHelmets624.png,300,450,With Helmet,60,7,118,82
BikesHelmets625.png,400,267,With Helmet,160,19,215,75
BikesHelmets626.png,400,225,With Helmet,222,2,258,38
BikesHelmets627.png,400,225,Without Helmet,205,42,242,79
BikesHelmets628.png,400,300,With Helmet,185,152,230,190
BikesHelmets628.png,400,300,With Helmet,232,67,263,101
BikesHelmets629.png,400,267,With Helmet,181,21,230,74
BikesHelmets63.png,360,600,With Helmet,135,45,214,150
BikesHelmets63.png,360,600,With Helmet,51,12,119,103
BikesHelmets630.png,400,294,Without Helmet,221,8,278,51
BikesHelmets631.png,450,320,Without Helmet,121,77,171,127
BikesHelmets631.png,450,320,Without Helmet,303,74,349,117
BikesHelmets631.png,450,320,Without Helmet,216,81,243,109
BikesHelmets632.png,400,288,With Helmet,315,58,343,94
BikesHelmets632.png,400,288,With Helmet,71,32,156,127
BikesHelmets633.png,400,300,Without Helmet,320,91,347,115
BikesHelmets634.png,400,279,Without Helmet,164,32,209,97
BikesHelmets634.png,400,279,Without Helmet,82,16,137,89
BikesHelmets635.png,400,225,Without Helmet,283,26,306,55
BikesHelmets635.png,400,225,Without Helmet,225,21,240,44
BikesHelmets636.png,400,225,With Helmet,182,61,224,96
BikesHelmets636.png,400,225,With Helmet,114,31,144,62
BikesHelmets636.png,400,225,With Helmet,135,7,163,39
BikesHelmets637.png,400,267,Without Helmet,188,76,208,103
BikesHelmets637.png,400,267,Without Helmet,43,89,66,115
BikesHelmets637.png,400,267,Without Helmet,357,81,379,109
BikesHelmets638.png,317,400,Without Helmet,105,4,169,71
BikesHelmets639.png,400,273,With Helmet,111,6,160,74
BikesHelmets64.png,400,267,With Helmet,250,48,288,92
BikesHelmets64.png,400,267,With Helmet,215,72,244,103
BikesHelmets64.png,400,267,With Helmet,328,33,381,92
BikesHelmets64.png,400,267,With Helmet,197,77,216,104
BikesHelmets64.png,400,267,With Helmet,176,83,194,105
BikesHelmets64.png,400,267,With Helmet,151,94,167,114
BikesHelmets640.png,600,403,Without Helmet,278,265,311,301
BikesHelmets640.png,600,403,Without Helmet,121,252,151,283
BikesHelmets640.png,600,403,With Helmet,404,133,424,153
BikesHelmets641.png,500,375,Without Helmet,144,1,203,78
BikesHelmets642.png,400,267,With Helmet,270,51,308,89
BikesHelmets642.png,400,267,With Helmet,122,61,151,96
BikesHelmets643.png,400,267,Without Helmet,212,102,231,118
BikesHelmets643.png,400,267,Without Helmet,128,102,145,117
BikesHelmets643.png,400,267,Without Helmet,213,80,233,101
BikesHelmets643.png,400,267,Without Helmet,131,84,151,102
BikesHelmets644.png,400,246,With Helmet,235,74,274,119
BikesHelmets644.png,400,246,Without Helmet,123,4,158,39
BikesHelmets644.png,400,246,With Helmet,255,15,293,67
BikesHelmets645.png,400,294,With Helmet,299,45,343,88
BikesHelmets645.png,400,294,With Helmet,168,32,209,80
BikesHelmets645.png,400,294,With Helmet,50,27,103,79
BikesHelmets646.png,400,242,With Helmet,208,1,251,31
BikesHelmets647.png,550,366,Without Helmet,234,23,279,75
BikesHelmets648.png,400,267,With Helmet,193,63,241,110
BikesHelmets648.png,400,267,With Helmet,100,46,152,99
BikesHelmets649.png,301,400,With Helmet,136,19,301,233
BikesHelmets65.png,400,225,With Helmet,182,59,225,100
BikesHelmets65.png,400,225,With Helmet,116,32,145,63
BikesHelmets65.png,400,225,With Helmet,137,9,163,34
BikesHelmets650.png,400,284,With Helmet,178,17,229,70
BikesHelmets651.png,400,225,With Helmet,107,8,150,53
BikesHelmets652.png,299,400,With Helmet,165,27,209,78
BikesHelmets652.png,299,400,With Helmet,75,3,131,64
BikesHelmets653.png,400,243,With Helmet,167,1,251,92
BikesHelmets654.png,400,320,With Helmet,199,31,270,113
BikesHelmets655.png,400,233,With Helmet,127,73,152,94
BikesHelmets656.png,150,188,Without Helmet,78,40,102,69
BikesHelmets657.png,400,258,Without Helmet,201,61,223,88
BikesHelmets657.png,400,258,Without Helmet,317,63,341,96
BikesHelmets657.png,400,258,Without Helmet,262,65,280,89
BikesHelmets658.png,468,280,With Helmet,277,8,338,60
BikesHelmets659.png,400,225,With Helmet,278,9,331,58
BikesHelmets66.png,400,300,Without Helmet,196,26,229,70
BikesHelmets66.png,400,300,Without Helmet,236,26,274,69
BikesHelmets66.png,400,300,Without Helmet,222,22,245,65
BikesHelmets660.png,400,225,With Helmet,148,65,170,92
BikesHelmets660.png,400,225,Without Helmet,202,122,215,135
BikesHelmets660.png,400,225,With Helmet,61,103,74,120
BikesHelmets660.png,400,225,Without Helmet,314,102,328,118
BikesHelmets660.png,400,225,With Helmet,121,99,137,117
BikesHelmets661.png,400,267,With Helmet,229,58,269,98
BikesHelmets661.png,400,267,With Helmet,64,80,106,112
BikesHelmets662.png,400,250,Without Helmet,55,7,105,58
BikesHelmets663.png,460,345,With Helmet,49,18,133,110
BikesHelmets664.png,500,375,Without Helmet,106,40,160,109
BikesHelmets665.png,400,281,Without Helmet,167,62,202,97
BikesHelmets665.png,400,281,Without Helmet,89,72,113,97
BikesHelmets665.png,400,281,Without Helmet,31,70,57,90
BikesHelmets665.png,400,281,Without Helmet,121,63,143,85
BikesHelmets665.png,400,281,Without Helmet,276,64,301,90
BikesHelmets665.png,400,281,Without Helmet,344,66,359,85
BikesHelmets666.png,400,267,Without Helmet,149,50,184,82
BikesHelmets667.png,400,225,With Helmet,192,4,252,77
BikesHelmets668.png,400,226,Without Helmet,95,20,125,51
BikesHelmets668.png,400,226,Without Helmet,231,21,256,49
BikesHelmets668.png,400,226,Without Helmet,156,3,194,36
BikesHelmets668.png,400,226,Without Helmet,96,18,125,52
BikesHelmets668.png,400,226,Without Helmet,337,45,370,89
BikesHelmets669.png,400,225,With Helmet,65,3,146,80
BikesHelmets67.png,600,527,With Helmet,312,57,413,175
BikesHelmets67.png,600,527,With Helmet,228,68,307,185
BikesHelmets670.png,400,283,Without Helmet,127,11,161,49
BikesHelmets671.png,400,240,Without Helmet,181,79,198,95
BikesHelmets671.png,400,240,Without Helmet,334800,54000,355600,66480
BikesHelmets671.png,400,240,Without Helmet,228,77,242,94
BikesHelmets671.png,400,240,Without Helmet,362,72,376,89
BikesHelmets671.png,400,240,Without Helmet,320,75,335,93
BikesHelmets672.png,400,225,Without Helmet,118,5,140,30
BikesHelmets673.png,560,373,With Helmet,222,18,290,84
BikesHelmets673.png,560,373,With Helmet,350,23,397,82
BikesHelmets673.png,560,373,With Helmet,424,15,460,51
BikesHelmets673.png,560,373,With Helmet,476,33,504,58
BikesHelmets674.png,400,328,With Helmet,237,45,285,93
BikesHelmets674.png,400,328,With Helmet,164,42,210,91
BikesHelmets675.png,480,480,With Helmet,256,12,344,121
BikesHelmets676.png,448,336,Without Helmet,343,71,378,109
BikesHelmets676.png,448,336,Without Helmet,232,69,285,129
BikesHelmets676.png,448,336,Without Helmet,145,74,192,132
BikesHelmets676.png,448,336,Without Helmet,93,44,131,85
BikesHelmets677.png,600,412,With Helmet,282,43,347,111
BikesHelmets678.png,400,317,Without Helmet,255,20,323,89
BikesHelmets679.png,400,226,Without Helmet,216,3,260,52
BikesHelmets68.png,400,267,With Helmet,210,3,262,46
BikesHelmets680.png,320,450,With Helmet,167,0,226,57
BikesHelmets681.png,400,250,Without Helmet,123,1,169,54
BikesHelmets682.png,400,139,With Helmet,266,32,284,47
BikesHelmets683.png,400,225,Without Helmet,184,36,215,69
BikesHelmets683.png,400,225,Without Helmet,293,42,324,80
BikesHelmets684.png,267,400,Without Helmet,87,10,142,69
BikesHelmets685.png,400,300,With Helmet,151,68,187,109
BikesHelmets686.png,400,205,With Helmet,199,43,268,128
BikesHelmets686.png,400,205,With Helmet,312,24,366,77
BikesHelmets686.png,400,205,With Helmet,131,31,179,90
BikesHelmets687.png,400,225,With Helmet,188,16,243,69
BikesHelmets688.png,400,300,With Helmet,270,13,336,69
BikesHelmets689.png,400,300,Without Helmet,87,99,107,126
BikesHelmets689.png,400,300,Without Helmet,226,114,239,128
BikesHelmets69.png,400,267,With Helmet,231,33,264,74
BikesHelmets69.png,400,267,With Helmet,257,33,289,72
BikesHelmets690.png,400,292,Without Helmet,170,40,201,68
BikesHelmets691.png,600,400,With Helmet,213,110,360,250
BikesHelmets692.png,450,320,With Helmet,202,67,247,114
BikesHelmets692.png,450,320,With Helmet,118,62,156,107
BikesHelmets693.png,400,267,With Helmet,193,61,237,112
BikesHelmets694.png,400,266,Without Helmet,120,3,166,52
BikesHelmets695.png,400,267,With Helmet,168,21,219,72
BikesHelmets696.png,400,305,With Helmet,155,17,205,72
BikesHelmets696.png,400,305,With Helmet,104,12,153,65
BikesHelmets697.png,400,267,With Helmet,245,48,293,93
BikesHelmets697.png,400,267,With Helmet,326,36,385,87
BikesHelmets697.png,400,267,With Helmet,212,72,244,104
BikesHelmets697.png,400,267,With Helmet,147,92,169,115
BikesHelmets698.png,388,400,With Helmet,163,161,210,205
BikesHelmets699.png,480,360,With Helmet,221,61,256,104
BikesHelmets7.png,400,273,With Helmet,201,80,219,106
BikesHelmets7.png,400,273,With Helmet,311,91,339,117
BikesHelmets7.png,400,273,With Helmet,78,74,97,98
BikesHelmets70.png,400,225,Without Helmet,184,1,228,41
BikesHelmets70.png,400,225,Without Helmet,231,33,250,63
BikesHelmets70.png,400,225,Without Helmet,211,32,231,62
BikesHelmets70.png,400,225,Without Helmet,151,19,177,53
BikesHelmets70.png,400,225,Without Helmet,131,0,157,36
BikesHelmets70.png,400,225,Without Helmet,102,0,131,40
BikesHelmets700.png,600,459,Without Helmet,134,189,158,212
BikesHelmets700.png,600,459,With Helmet,383,198,397,215
BikesHelmets701.png,400,225,With Helmet,186,50,212,80
BikesHelmets701.png,400,225,With Helmet,278,43,313,77
BikesHelmets702.png,400,260,Without Helmet,293,85,314,108
BikesHelmets702.png,400,260,Without Helmet,210,87,225,104
BikesHelmets703.png,400,225,With Helmet,182,59,225,97
BikesHelmets703.png,400,225,With Helmet,116,33,149,63
BikesHelmets703.png,400,225,With Helmet,137,7,166,33
BikesHelmets704.png,400,300,With Helmet,204,48,244,98
BikesHelmets705.png,400,270,With Helmet,65,5,119,63
BikesHelmets706.png,400,300,Without Helmet,174,33,219,83
BikesHelmets706.png,400,300,Without Helmet,139600,15000,164000,34500
BikesHelmets707.png,470,350,Without Helmet,202,43,235,86
BikesHelmets708.png,400,300,Without Helmet,87,98,108,123
BikesHelmets708.png,400,300,Without Helmet,58,101,78,120
BikesHelmets708.png,400,300,Without Helmet,176,113,190,129
BikesHelmets708.png,400,300,Without Helmet,227,112,240,129
BikesHelmets708.png,400,300,Without Helmet,258,120,267,132
BikesHelmets709.png,400,267,Without Helmet,210,2,252,43
BikesHelmets71.png,586,331,With Helmet,407,66,457,114
BikesHelmets71.png,586,331,With Helmet,256,94,292,128
BikesHelmets710.png,400,258,Without Helmet,158,79,184,97
BikesHelmets710.png,400,258,Without Helmet,190,79,212,99
BikesHelmets710.png,400,258,Without Helmet,271,104,295,126
BikesHelmets711.png,268,400,With Helmet,53,32,139,144
BikesHelmets712.png,400,208,With Helmet,165,7,236,95
BikesHelmets713.png,520,355,With Helmet,144,8,208,95
BikesHelmets714.png,220,300,With Helmet,118,13,152,54
BikesHelmets714.png,220,300,With Helmet,62,24,93,63
BikesHelmets715.png,400,267,With Helmet,197,41,288,158
BikesHelmets716.png,400,225,Without Helmet,176,1,222,45
BikesHelmets717.png,600,485,With Helmet,264,103,322,165
BikesHelmets718.png,400,218,Without Helmet,186,3,222,41
BikesHelmets718.png,400,218,With Helmet,248,4,273,35
BikesHelmets719.png,494,467,With Helmet,262,85,314,143
BikesHelmets72.png,400,251,With Helmet,148,3,202,61
BikesHelmets720.png,300,215,With Helmet,142,13,175,45
BikesHelmets721.png,314,230,With Helmet,164,10,225,68
BikesHelmets722.png,236,354,With Helmet,126,2,176,63
BikesHelmets723.png,400,266,Without Helmet,182,25,250,79
BikesHelmets724.png,400,225,With Helmet,132,18,185,73
BikesHelmets724.png,400,225,With Helmet,202,18,233,62
BikesHelmets725.png,400,259,Without Helmet,192,10,233,50
BikesHelmets725.png,400,259,Without Helmet,294,67,325,94
BikesHelmets725.png,400,259,Without Helmet,94,71,119,98
BikesHelmets726.png,586,331,With Helmet,193,16,257,80
BikesHelmets727.png,600,400,With Helmet,227,106,360,255
BikesHelmets728.png,400,267,With Helmet,70,50,136,119
BikesHelmets728.png,400,267,With Helmet,189,116,256,190
BikesHelmets728.png,400,267,With Helmet,273,5,341,67
BikesHelmets729.png,400,267,With Helmet,218,28,278,86
BikesHelmets729.png,400,267,With Helmet,112,83,161,132
BikesHelmets73.png,400,300,With Helmet,231,45,278,92
BikesHelmets73.png,400,300,Without Helmet,306,64,331,95
BikesHelmets730.png,400,400,Without Helmet,188,44,293,152
BikesHelmets731.png,400,324,With Helmet,149,96,201,147
BikesHelmets732.png,520,355,With Helmet,145,6,206,92
BikesHelmets733.png,400,267,Without Helmet,202,52,238,96
BikesHelmets734.png,400,259,Without Helmet,184,12,217,50
BikesHelmets736.png,400,250,Without Helmet,121,1,176,52
BikesHelmets737.png,400,255,With Helmet,92,53,125,102
BikesHelmets737.png,400,255,With Helmet,187,32,220,74
BikesHelmets738.png,236,352,With Helmet,78,29,135,78
BikesHelmets739.png,400,225,Without Helmet,183,21,227,67
BikesHelmets74.png,400,267,Without Helmet,287,74,317,102
BikesHelmets74.png,400,267,Without Helmet,202,69,223,97
BikesHelmets74.png,400,267,Without Helmet,98,66,125,94
BikesHelmets740.png,400,203,With Helmet,309,27,329,49
BikesHelmets740.png,400,203,Without Helmet,345,22,367,47
BikesHelmets740.png,400,203,Without Helmet,202,32,225,56
BikesHelmets740.png,400,203,Without Helmet,107,33,131,58
BikesHelmets740.png,400,203,Without Helmet,17,30,43,56
BikesHelmets740.png,400,203,Without Helmet,239,24,255,47
BikesHelmets740.png,400,203,With Helmet,69,29,91,54
BikesHelmets741.png,600,450,With Helmet,293,30,355,102
BikesHelmets742.png,400,225,With Helmet,191,2,249,79
BikesHelmets743.png,400,300,Without Helmet,199,18,245,71
BikesHelmets744.png,400,300,Without Helmet,101,84,125,115
BikesHelmets744.png,400,300,With Helmet,302,89,334,122
BikesHelmets744.png,400,300,Without Helmet,206,85,230,115
BikesHelmets744.png,400,300,With Helmet,26,64,59,103
BikesHelmets745.png,400,188,With Helmet,148,1,183,30
BikesHelmets746.png,266,400,With Helmet,105,45,152,108
BikesHelmets747.png,400,300,With Helmet,222,28,303,117
BikesHelmets747.png,400,300,Without Helmet,159,52,214,121
BikesHelmets748.png,400,267,With Helmet,193,41,231,83
BikesHelmets749.png,450,360,With Helmet,268,59,316,112
BikesHelmets75.png,400,300,With Helmet,172000,70800,204800,103500
BikesHelmets75.png,400,300,With Helmet,287600,72900,321200,102000
BikesHelmets75.png,400,300,With Helmet,164800,71400,208400,106800
BikesHelmets75.png,400,300,With Helmet,296,100,335,142
BikesHelmets75.png,400,300,With Helmet,179,104,210,137
BikesHelmets750.png,400,395,With Helmet,154,140,209,202
BikesHelmets751.png,400,267,With Helmet,310,33,368,109
BikesHelmets751.png,400,267,With Helmet,240,27,294,104
BikesHelmets751.png,400,267,With Helmet,148,48,190,106
BikesHelmets751.png,400,267,With Helmet,98,42,142,104
BikesHelmets751.png,400,267,With Helmet,12,66,50,114
BikesHelmets752.png,400,240,Without Helmet,184,63,200,84
BikesHelmets752.png,400,240,Without Helmet,121,65,138,87
BikesHelmets752.png,400,240,Without Helmet,53,68,75,88
BikesHelmets752.png,400,240,Without Helmet,244,60,261,80
BikesHelmets752.png,400,240,Without Helmet,320,62,340,83
BikesHelmets753.png,400,267,With Helmet,220,10,263,56
BikesHelmets753.png,400,267,With Helmet,277,4,322,50
BikesHelmets754.png,400,238,With Helmet,168,37,289,136
BikesHelmets755.png,225,149,With Helmet,139,2,180,53
BikesHelmets756.png,450,300,With Helmet,174,33,268,128
BikesHelmets757.png,520,347,With Helmet,215,59,258,114
BikesHelmets757.png,520,347,With Helmet,403,57,442,104
BikesHelmets757.png,520,347,With Helmet,127,77,165,120
BikesHelmets758.png,400,300,With Helmet,164,11,209,60
BikesHelmets758.png,400,300,With Helmet,344,52,366,79
BikesHelmets759.png,400,267,With Helmet,148,99,172,123
BikesHelmets759.png,400,267,Without Helmet,230,103,247,124
BikesHelmets759.png,400,267,Without Helmet,64,102,88,125
BikesHelmets759.png,400,267,Without Helmet,287,97,304,116
BikesHelmets76.png,400,250,With Helmet,141,118,171,159
BikesHelmets76.png,400,250,Without Helmet,69,118,91,149
BikesHelmets76.png,400,250,Without Helmet,243,124,265,158
BikesHelmets76.png,400,250,Without Helmet,346,121,371,158
BikesHelmets76.png,400,250,Without Helmet,238,74,261,104
BikesHelmets76.png,400,250,Without Helmet,28,106,40,127
BikesHelmets760.png,494,345,With Helmet,204,24,264,86
BikesHelmets760.png,494,345,With Helmet,419,10,481,84
BikesHelmets760.png,494,345,With Helmet,60,49,111,96
BikesHelmets761.png,586,331,With Helmet,246,1,309,63
BikesHelmets762.png,400,371,With Helmet,248,12,307,77
BikesHelmets763.png,400,267,With Helmet,149,33,197,97
BikesHelmets763.png,400,267,With Helmet,47,41,89,99
BikesHelmets763.png,400,267,With Helmet,262,1,329,82
BikesHelmets764.png,400,400,With Helmet,71600,20000,103600,52800
BikesHelmets765.png,400,225,With Helmet,193,13,265,65
BikesHelmets77.png,400,300,Without Helmet,175,5,222,58
BikesHelmets78.png,397,542,With Helmet,93,30,209,158
BikesHelmets79.png,400,269,With Helmet,206,13,256,65
BikesHelmets79.png,400,269,With Helmet,259,5,294,42
BikesHelmets80.png,400,225,Without Helmet,155600,896,184000,19488
BikesHelmets80.png,400,225,With Helmet,2,1,33,32
BikesHelmets80.png,400,225,With Helmet,290,1,323,34
BikesHelmets80.png,400,225,Without Helmet,179,4,209,41
BikesHelmets80.png,400,225,Without Helmet,316,6,333,29
BikesHelmets81.png,225,400,With Helmet,128,55,172,101
BikesHelmets81.png,225,400,With Helmet,66,62,101,106
BikesHelmets82.png,400,267,With Helmet,266,17,289,44
BikesHelmets82.png,400,267,With Helmet,125,39,145,60
BikesHelmets82.png,400,267,With Helmet,180,17,200,49
BikesHelmets83.png,450,300,With Helmet,145,14,199,68
BikesHelmets84.png,400,387,With Helmet,120,86,193,163
BikesHelmets85.png,400,267,With Helmet,172,6,259,133
BikesHelmets86.png,267,400,With Helmet,95,27,161,100
BikesHelmets87.png,400,267,Without Helmet,85,91,120,122
BikesHelmets87.png,400,267,Without Helmet,157,94,184,125
BikesHelmets88.png,400,267,With Helmet,218,11,263,64
BikesHelmets88.png,400,267,With Helmet,275,5,322,50
BikesHelmets89.png,400,225,With Helmet,154,71,215,131
BikesHelmets90.png,400,267,With Helmet,261,1,358,82
BikesHelmets91.png,400,195,With Helmet,93,32,115,55
BikesHelmets91.png,400,195,With Helmet,37,39,57,60
BikesHelmets91.png,400,195,With Helmet,172,37,193,58
BikesHelmets91.png,400,195,With Helmet,256,29,279,55
BikesHelmets91.png,400,195,With Helmet,328,48,348,65
BikesHelmets91.png,400,195,With Helmet,292,50,310,67
BikesHelmets91.png,400,195,With Helmet,125,48,140,68
BikesHelmets92.png,400,267,With Helmet,217,7,258,55
BikesHelmets93.png,400,267,Without Helmet,173,7,216,62
BikesHelmets94.png,400,300,With Helmet,121,2,211,81
BikesHelmets95.png,320,320,With Helmet,238,8,291,64
BikesHelmets95.png,320,320,With Helmet,107,29,148,67
BikesHelmets96.png,400,208,With Helmet,247,65,271,83
BikesHelmets96.png,400,208,With Helmet,196,52,223,70
BikesHelmets96.png,400,208,With Helmet,353,47,375,66
BikesHelmets97.png,600,450,With Helmet,19,73,77,141
BikesHelmets97.png,600,450,With Helmet,137,25,230,123
BikesHelmets97.png,600,450,With Helmet,355,18,416,103
BikesHelmets98.png,400,231,Without Helmet,116,50,146,85
BikesHelmets99.png,400,245,With Helmet,268,59,295,86
BikesHelmets99.png,400,245,Without Helmet,161,52,193,83
BikesHelmets99.png,400,245,Without Helmet,63,57,90,86
BikesHelmets99.png,400,245,With Helmet,325,68,353,102
maksssksksss0.png,512,366,without_mask,79,105,109,142
maksssksksss0.png,512,366,with_mask,185,100,226,144
maksssksksss0.png,512,366,without_mask,325,90,360,141
maksssksksss1.png,400,156,with_mask,321,34,354,69
maksssksksss1.png,400,156,with_mask,224,38,261,73
maksssksksss1.png,400,156,with_mask,299,58,315,81
maksssksksss1.png,400,156,with_mask,143,74,174,115
maksssksksss1.png,400,156,with_mask,74,69,95,99
maksssksksss1.png,400,156,with_mask,191,67,221,93
maksssksksss1.png,400,156,with_mask,21,73,44,93
maksssksksss1.png,400,156,with_mask,369,70,398,99
maksssksksss1.png,400,156,without_mask,83,56,111,89
maksssksksss10.png,301,400,with_mask,98,267,194,383
maksssksksss100.png,400,226,with_mask,189,30,245,88
maksssksksss100.png,400,226,with_mask,387,54,400,75
maksssksksss100.png,400,226,with_mask,118,87,163,126
maksssksksss101.png,301,400,with_mask,48,294,164,400
maksssksksss102.png,400,225,with_mask,212,57,251,106
maksssksksss103.png,400,300,with_mask,42,54,94,110
maksssksksss103.png,400,300,with_mask,188,46,236,106
maksssksksss103.png,400,300,with_mask,261,88,303,130
maksssksksss103.png,400,300,with_mask,368,112,400,151
maksssksksss104.png,400,267,without_mask,42,109,66,140
maksssksksss104.png,400,267,without_mask,2,105,22,125
maksssksksss104.png,400,267,without_mask,30,88,46,105
maksssksksss104.png,400,267,with_mask,133,108,174,152
maksssksksss104.png,400,267,with_mask,221,101,256,139
maksssksksss104.png,400,267,without_mask,304,131,331,158
maksssksksss104.png,400,267,without_mask,83,85,96,96
maksssksksss104.png,400,267,without_mask,167,91,180,108
maksssksksss105.png,400,267,with_mask,178,143,213,202
maksssksksss105.png,400,267,with_mask,280,103,312,145
maksssksksss105.png,400,267,with_mask,320,79,352,119
maksssksksss105.png,400,267,with_mask,365,53,390,84
maksssksksss105.png,400,267,with_mask,243,36,267,67
maksssksksss105.png,400,267,with_mask,115,47,146,87
maksssksksss105.png,400,267,with_mask,33,88,65,131
maksssksksss105.png,400,267,with_mask,29,202,65,265
maksssksksss105.png,400,267,with_mask,26,34,52,66
maksssksksss106.png,600,399,with_mask,154,51,423,391
maksssksksss107.png,301,400,with_mask,121,192,212,312
maksssksksss108.png,400,225,with_mask,155,29,180,51
maksssksksss108.png,400,225,with_mask,206,35,228,58
maksssksksss108.png,400,225,with_mask,332,67,346,81
maksssksksss108.png,400,225,with_mask,362,68,376,82
maksssksksss108.png,400,225,without_mask,267,72,278,83
maksssksksss109.png,400,400,with_mask,216,92,372,251
maksssksksss11.png,400,267,mask_weared_incorrect,23,114,77,172
maksssksksss11.png,400,267,with_mask,147,157,200,211
maksssksksss11.png,400,267,with_mask,201,191,230,234
maksssksksss11.png,400,267,with_mask,243,192,293,247
maksssksksss11.png,400,267,with_mask,309,182,346,224
maksssksksss11.png,400,267,with_mask,249,108,276,140
maksssksksss11.png,400,267,with_mask,275,99,303,128
maksssksksss11.png,400,267,with_mask,195,90,214,113
maksssksksss11.png,400,267,with_mask,214,76,237,99
maksssksksss11.png,400,267,with_mask,232,50,247,67
maksssksksss11.png,400,267,with_mask,266,45,281,61
maksssksksss11.png,400,267,with_mask,207,47,222,63
maksssksksss11.png,400,267,with_mask,227,36,239,48
maksssksksss11.png,400,267,with_mask,253,33,267,45
maksssksksss11.png,400,267,with_mask,290,31,304,41
maksssksksss11.png,400,267,with_mask,362,32,372,40
maksssksksss110.png,400,267,without_mask,6,111,43,148
maksssksksss110.png,400,267,without_mask,22,20,49,46
maksssksksss110.png,400,267,with_mask,48,12,70,37
maksssksksss110.png,400,267,with_mask,113,1,136,24
maksssksksss110.png,400,267,without_mask,78,17,106,46
maksssksksss110.png,400,267,without_mask,97,66,115,86
maksssksksss110.png,400,267,without_mask,70,111,104,145
maksssksksss110.png,400,267,without_mask,42,157,85,186
maksssksksss110.png,400,267,with_mask,59,205,111,264
maksssksksss110.png,400,267,without_mask,116,155,172,198
maksssksksss110.png,400,267,without_mask,112,85,149,118
maksssksksss110.png,400,267,without_mask,124,27,153,47
maksssksksss110.png,400,267,without_mask,163,29,189,53
maksssksksss110.png,400,267,with_mask,186,18,215,44
maksssksksss110.png,400,267,with_mask,178,77,214,111
maksssksksss110.png,400,267,without_mask,216,57,241,84
maksssksksss110.png,400,267,without_mask,237,15,268,46
maksssksksss110.png,400,267,without_mask,281,19,308,40
maksssksksss110.png,400,267,without_mask,286,60,311,84
maksssksksss110.png,400,267,with_mask,253,94,293,135
maksssksksss110.png,400,267,without_mask,236,161,273,195
maksssksksss110.png,400,267,with_mask,282,194,322,232
maksssksksss110.png,400,267,with_mask,314,115,350,152
maksssksksss110.png,400,267,without_mask,335,27,359,52
maksssksksss110.png,400,267,without_mask,381,14,401,34
maksssksksss110.png,400,267,with_mask,356,72,385,98
maksssksksss111.png,400,268,with_mask,17,182,35,202
maksssksksss111.png,400,268,with_mask,17,101,25,116
maksssksksss111.png,400,268,with_mask,48,98,61,113
maksssksksss111.png,400,268,without_mask,17,127,27,144
maksssksksss111.png,400,268,without_mask,5,133,14,152
maksssksksss111.png,400,268,with_mask,109,59,132,82
maksssksksss111.png,400,268,with_mask,140,64,161,85
maksssksksss111.png,400,268,with_mask,184,68,207,93
maksssksksss111.png,400,268,with_mask,248,73,267,95
maksssksksss111.png,400,268,with_mask,291,65,314,90
maksssksksss111.png,400,268,with_mask,383,96,397,110
maksssksksss111.png,400,268,without_mask,383,125,398,145
maksssksksss112.png,267,400,mask_weared_incorrect,90,84,138,131
maksssksksss113.png,400,267,with_mask,133,108,148,124
maksssksksss113.png,400,267,with_mask,203,117,214,131
maksssksksss113.png,400,267,with_mask,294,115,308,130
maksssksksss113.png,400,267,without_mask,228,119,241,134
maksssksksss114.png,400,225,without_mask,4,83,75,161
maksssksksss114.png,400,225,with_mask,80,58,153,141
maksssksksss115.png,400,267,with_mask,24,67,47,91
maksssksksss115.png,400,267,with_mask,79,91,103,112
maksssksksss115.png,400,267,with_mask,109,80,128,101
maksssksksss115.png,400,267,with_mask,137,88,159,110
maksssksksss115.png,400,267,with_mask,179,107,205,134
maksssksksss115.png,400,267,with_mask,254,105,278,128
maksssksksss115.png,400,267,with_mask,221,78,244,100
maksssksksss115.png,400,267,with_mask,172,86,183,107
maksssksksss115.png,400,267,with_mask,185,85,209,104
maksssksksss116.png,400,225,with_mask,116,88,150,122
maksssksksss116.png,400,225,with_mask,160,79,193,118
maksssksksss116.png,400,225,with_mask,235,43,272,87
maksssksksss116.png,400,225,with_mask,304,68,336,102
maksssksksss116.png,400,225,with_mask,379,61,399,96
maksssksksss117.png,301,400,with_mask,131,224,227,346
maksssksksss118.png,400,267,with_mask,138,79,176,116
maksssksksss118.png,400,267,with_mask,217,70,255,107
maksssksksss119.png,400,289,with_mask,54,92,82,120
maksssksksss119.png,400,289,with_mask,132,47,153,71
maksssksksss119.png,400,289,with_mask,242,94,268,125
maksssksksss119.png,400,289,with_mask,254,51,266,64
maksssksksss119.png,400,289,with_mask,263,79,275,92
maksssksksss119.png,400,289,without_mask,302,81,330,107
maksssksksss119.png,400,289,without_mask,352,45,377,67
maksssksksss12.png,400,272,with_mask,72,71,90,88
maksssksksss12.png,400,272,with_mask,119,70,137,88
maksssksksss12.png,400,272,with_mask,163,76,185,96
maksssksksss12.png,400,272,with_mask,36,70,46,82
maksssksksss12.png,400,272,with_mask,120,55,132,68
